date,timestamp,open,high,low,close,volume,fundingRate,markPrice,openInterestAmount,openInterestValue,CMCCirculatingSupply,daily_close_ratio,daily_close_pct_change,log_daily_close_ratio,daily_open_close_ratio,daily_volatility,log_daily_volatility,rolling_20_annual_365_volatility,rolling_20_annual_252_volatility
2022-09-18,1663459200000,20112.61,20117.26,19335.62,19416.18,254217.46904,6.428e-05,,,,,0.965324988738974,-0.03467501126102601,-0.03529045844411419,0.9653734647069674,0.05169723598887384,0.05176587420861418,0.9889856381123309,0.8217577773350738
2022-09-19,1663545600000,19417.45,19686.2,18232.56,19537.02,380512.40306,3.581e-05,,,,,1.006223675305853,0.006223675305853105,0.006204388221696427,1.0061578631591688,0.036952636219160506,0.03841730579999635,0.7339615967471378,0.6098558231274579
2022-09-20,1663632000000,19537.02,19634.62,18711.87,18875.0,324098.3286,7.813e-05,,,,,0.9661145865643788,-0.03388541343562124,-0.03447283217250921,0.9661145865643788,0.036894210387985474,0.03830906214339879,0.731893604591527,0.6081375083493133
2022-09-21,1663718400000,18874.31,19956.0,18125.98,18461.36,385034.10021,5.185e-05,,,,,0.9780852980132451,-0.021914701986754936,-0.022158395968022992,0.9781210544915284,0.036192776387150176,0.03757486034360342,0.7178666989017354,0.5964824161029458
2022-09-22,1663804800000,18461.36,19550.17,18356.39,19401.63,379321.72111,-0.00011779,,,,,1.0509317840072454,0.050931784007245406,0.049677183991239306,1.0509317840072454,0.04005208559628365,0.04117362122860228,0.7866209290712326,0.6536109740811081
2022-09-23,1663891200000,19401.63,19500.0,18531.42,19289.91,385886.91829,7.261e-05,,,,,0.9942417209275715,-0.00575827907242854,-0.005774921881411174,0.9942417209275715,0.026407475166103627,0.026310186551948934,0.5026554082922011,0.4176612633850371
2022-09-24,1663977600000,19288.57,19316.14,18805.34,18920.5,239496.56746,2.947e-05,,,,,0.9808495736890426,-0.019150426310957425,-0.019336170941039267,0.9809177144806484,0.026682088677059193,0.02656639878025354,0.5075503360409505,0.4217285064187233
2022-09-25,1664064000000,18921.99,19180.21,18629.2,18807.38,191191.4492,9.99e-06,,,,,0.9940212996485295,-0.005978700351470523,-0.0059966443373075,0.993943026077067,0.025783377963527192,0.025661312666506404,0.4902586901171602,0.40736070978628625
2022-09-26,1664150400000,18809.13,19318.96,18680.72,19227.82,439239.21943,-6.6e-06,,,,,1.0223550542393465,0.022355054239346472,0.02210884264131569,1.0222599344041963,0.02703085849660933,0.02691115602279315,0.514136913911399,0.42720135797741243
2022-09-27,1664236800000,19226.68,20385.86,18816.32,19079.13,593260.74161,2.244e-05,,,,,0.992266934057007,-0.007733065942992945,-0.00776312114359553,0.9923257681513398,0.02627405718433234,0.0261290847343521,0.49919546292515266,0.4147863611569791
2022-09-28,1664323200000,19078.1,19790.0,18471.28,19412.82,521385.45547,1.141e-05,,,,,1.0174897912011711,0.017489791201171112,0.01733860506675769,1.0175447240553306,0.02485887654534633,0.024672467534948447,0.4713668304049682,0.3916632799667304
2022-09-29,1664409600000,19412.82,19645.52,18843.01,19591.51,406424.93256,5.681e-05,,,,,1.0092047420209944,0.009204742020994416,0.009162636565833372,1.0092047420209944,0.0249560504604686,0.024772885346290685,0.47328530999690793,0.3932573633028082
2022-09-30,1664496000000,19590.54,20185.0,19155.36,19422.61,444322.9534,0.0001,,,,,0.9913789187255093,-0.008621081274490683,-0.008658457767896248,0.9914280055577845,0.022209645905627236,0.02193130089492765,0.4189969152804192,0.34814860857664115
2022-10-01,1664582400000,19422.61,19484.0,19159.42,19310.95,165625.13959,3.198e-05,,,,,0.9942510301138725,-0.005748969886127497,-0.00576555882359139,0.9942510301138725,0.020726838822783145,0.020413630257692876,0.3900018584682576,0.32405633410727236
2022-10-02,1664668800000,19312.24,19395.91,18920.35,19056.8,206812.47032,4.262e-05,,,,,0.9868390731683319,-0.01316092683166814,-0.013248299277497894,0.9867731552631904,0.01348722283240157,0.013451201936857855,0.25698485216902744,0.2135312109590174
2022-10-03,1664755200000,19057.74,19719.1,18959.68,19629.08,293585.75212,3.996e-05,,,,,1.0300302254313423,0.03003022543134226,0.029588146889959064,1.029979420434952,0.01666710528833685,0.016574080737169667,0.316647367876333,0.26310537504034215
2022-10-04,1664841600000,19629.08,20475.0,19490.6,20337.82,327012.00127,0.0001,,,,,1.0361066336272509,0.03610663362725086,0.0354700667521785,1.0361066336272509,0.018028476555663073,0.0178422495382129,0.34087569880105606,0.2832369306484102
2022-10-05,1664928000000,20337.82,20365.6,19730.0,20158.26,312239.75224,0.0001,,,,,0.9911711284690295,-0.00882887153097045,-0.008868076947532767,0.9911711284690295,0.01828410332960029,0.018099894523166852,0.3457979993271568,0.287326917988797
2022-10-06,1665014400000,20158.26,20456.6,19853.0,19960.67,320122.1702,0.0001,,,,,0.9901980627296205,-0.00980193727037948,-0.009850292500254246,0.9901980627296205,0.01813201294187598,0.017944086132431113,0.3428212842017819,0.28485353646441336
2022-10-07,1665100800000,19960.67,20068.82,19320.0,19530.09,220874.83913,0.0001,,,,,0.9784285798021811,-0.02157142019781888,-0.02180748428132239,0.9784285798021811,0.019587604983982824,0.019432377490554664,0.37125505067463616,0.30847942933642225
2022-10-08,1665187200000,19530.09,19627.38,19237.14,19417.96,102480.09842,3.85e-05,,,,,0.9942586030069497,-0.005741396993050318,-0.005757942171450429,0.9942586030069497,0.018981811723959123,0.018813855074887892,0.3594381965154691,0.29866069038338305
2022-10-09,1665273600000,19416.52,19558.0,19316.04,19439.02,113900.82681,3.246e-05,,,,,1.0010845629510001,0.0010845629510001231,0.001083975237505919,1.0011588070364823,0.018725116606580328,0.018549551201636143,0.35438867810706665,0.29446499646833146
2022-10-10,1665360000000,19439.96,19525.0,19020.25,19131.87,212509.09849,6.241e-05,,,,,0.9841993063436325,-0.015800693656367493,-0.015926855342589977,0.9841517163615563,0.01919743917271036,0.019028710992304028,0.36354301305409614,0.3020714223345454
2022-10-11,1665446400000,19131.87,19268.09,18860.0,19060.0,243473.84286,0.0001,,,,,0.9962434409182166,-0.003756559081783406,-0.003763632670309744,0.9962434409182166,0.01915693050492006,0.01898943509812218,0.36279264814934575,0.30144793684339627
2022-10-12,1665532800000,19060.0,19238.31,18965.88,19155.53,213826.26731,0.0001,,,,,1.0050120671563483,0.005012067156348277,0.00499954855969873,1.0050120671563483,0.018747912869612533,0.018587048280714526,0.3551050587969829,0.2950602441451278
2022-10-13,1665619200000,19155.1,19513.79,18190.0,19375.13,399756.68337,7.466e-05,,,,,1.0114640524172394,0.011464052417239357,0.011398838108565434,1.0114867580957554,0.016273692728056982,0.01615719218633221,0.3086827232958094,0.25648747446066605
2022-10-14,1665705600000,19375.58,19951.87,19070.37,19176.93,351634.32601,3.235e-05,,,,,0.9897703912180201,-0.010229608781979871,-0.010282290815579725,0.989747403690625,0.009775731163921083,0.009824061534240437,0.1876884320767213,0.1559521421051751
2022-10-15,1665792000000,19176.93,19227.68,18975.18,19069.39,113847.64232,4.317e-05,,,,,0.9943922202354599,-0.005607779764540077,-0.0056235623928088925,0.9943922202354599,0.009718361843232281,0.009767732597209271,0.18661226924579039,0.15505794795116862
2022-10-16,1665878400000,19068.4,19425.84,19063.74,19262.98,131894.61885,2.735e-05,,,,,1.0101518716644844,0.010151871664484391,0.010100687533673864,1.0102043170900548,0.010731435195255766,0.010777771605306454,0.20590903740072888,0.17109182013056562
2022-10-17,1665964800000,19262.98,19676.96,19152.03,19549.86,222813.87634,3.31e-06,,,,,1.0148928151303693,0.01489281513036933,0.014783006060808625,1.0148928151303693,0.010084044187269122,0.01008241756360054,0.19262431708712746,0.1600534169255807
2022-10-18,1666051200000,19548.48,19706.66,19091.0,19327.44,260313.07848,0.0001,,,,,0.9886229364302352,-0.011377063569764756,-0.011442277457683746,0.9886927270048617,0.010594262172242231,0.010596578034251842,0.2024473390863309,0.16821546136152032
2022-10-19,1666137600000,19327.44,19360.16,19065.97,19123.97,186137.29538,7.598e-05,,,,,0.989472480576838,-0.01052751942316199,-0.010583325769578811,0.989472480576838,0.011038507825816975,0.01103984271656411,0.21091589895112903,0.17525207004777818
2022-10-20,1666224000000,19123.35,19347.82,18900.0,19041.92,223530.13068,0.0001,,,,,0.9957095728554268,-0.004290427144573172,-0.004299657437842867,0.995741854852837,0.009935670171338605,0.009923057725713965,0.189579751659205,0.15752365792546405
2022-10-21,1666310400000,19041.92,19250.0,18650.0,19164.37,269310.75769,4.708e-05,,,,,1.006430549020267,0.006430549020266962,0.006409961253210738,1.006430549020267,0.010077568088127806,0.010068460620049256,0.1923576700549816,0.15983185731538513
2022-10-22,1666396800000,19164.37,19257.0,19112.72,19204.35,110403.90837,3.721e-05,,,,,1.0020861630202298,0.002086163020229792,0.0020839900038091583,1.0020861630202298,0.009976946953320102,0.009966872375499572,0.190416829368011,0.15821919392814868
2022-10-23,1666483200000,19204.29,19695.0,19070.11,19570.4,167057.20184,4.152e-05,,,,,1.019060785707405,0.019060785707404992,0.018881404774908718,1.019063969560968,0.011142639665602461,0.011111619451058907,0.2122871915382084,0.17639149038413945
2022-10-24,1666569600000,19570.4,19601.15,19157.0,19329.72,256168.14467,0.0001,,,,,0.9877018354249274,-0.012298164575072601,-0.012374412787988572,0.9877018354249274,0.01139190231314697,0.01136452376852491,0.21711892173912245,0.1804062219611969
2022-10-25,1666656000000,19330.6,20415.87,19237.0,20080.07,326370.67061,4.327e-05,,,,,1.0388184619332301,0.03881846193323013,0.03808397301398036,1.0387711710966034,0.016228652293445812,0.016057986290731387,0.30678739732159915,0.2549126296905587
2022-10-26,1666742400000,20079.02,21020.0,20050.41,20771.59,380492.69576,2.243e-05,,,,,1.0344381269587208,0.03443812695872084,0.033858406805051616,1.0344922212339047,0.018669895865266652,0.018448937262980265,0.352466451508061,0.2928677997076705
2022-10-27,1666828800000,20771.61,20872.21,20200.0,20295.11,328643.57791,1.3e-07,,,,,0.9770609760735698,-0.022939023926430213,-0.023206217347907374,0.9770600353078072,0.020770550633281634,0.020580001965423773,0.3931803854814593,0.3266974030903908
2022-10-28,1666915200000,20295.11,20750.0,20000.09,20591.84,287039.94569,-1.228e-05,,,,,1.0146207633267323,0.014620763326732344,0.014514910485440964,1.0146207633267323,0.020261100425887392,0.020083122880805285,0.38368752389883165,0.31880969215297117
2022-10-29,1667001600000,20591.84,21085.0,20554.01,20809.67,254881.77755,2.484e-05,,,,,1.0105784621481129,0.010578462148112866,0.01052290170330112,1.0105784621481129,0.019365127962793684,0.01919683877011074,0.36675508973898885,0.3047403680658963
2022-10-30,1667088000000,20809.68,20931.21,20515.0,20627.48,192795.60886,-2.515e-05,,,,,0.9912449356477061,-0.008755064352293895,-0.008793615102669194,0.9912444593093214,0.019744386058813835,0.01957723810019135,0.37402260873579296,0.3107790202236295
2022-10-31,1667174400000,20627.48,20845.92,20237.95,20490.74,303567.61628,1.504e-05,,,,,0.9933709789077484,-0.006629021092251608,-0.006651090639639452,0.9933709789077484,0.02029884491362615,0.02012304524592859,0.3844502396135767,0.31944344005216585
2022-11-01,1667260800000,20490.74,20700.0,20330.74,20483.62,279932.43771,7.22e-06,,,,,0.9996525259702674,-0.000347474029732564,-0.00034753441282134187,0.9996525259702674,0.020377382691282732,0.020199457443952858,0.3859100926070382,0.3206564460907901
2022-11-02,1667347200000,20482.81,20800.0,20048.04,20151.84,373716.27299,4.787e-05,,,,,0.9838026676925271,-0.01619733230747289,-0.016329943003790245,0.9838415725186144,0.02103208254655891,0.02084995447776813,0.39833782098819864,0.3309827663711524
2022-11-03,1667433600000,20151.84,20393.32,20031.24,20207.82,319185.1544,2.68e-05,,,,,1.0027779101064715,0.0027779101064715483,0.002774058844848819,1.0027779101064715,0.020332060950652153,0.02015331678984787,0.3850285766481065,0.31992398591424015
2022-11-04,1667520000000,20207.12,21302.05,20180.96,21148.52,453694.39165,4.429e-05,,,,,1.0465512855914196,0.04655128559141963,0.04550026847944526,1.0465875394415434,0.02186574221902272,0.021612485690562178,0.4129059593533805,0.3430875741070175
2022-11-05,1667606400000,21148.52,21480.65,21080.65,21299.37,245621.98525,4.409e-05,,,,,1.0071328868403084,0.007132886840308439,0.007107568128679593,1.0071328868403084,0.01940437306736429,0.01918861089207785,0.3665978963498871,0.30460975455133954
2022-11-06,1667692800000,21299.37,21365.27,20886.13,20905.58,230036.97217,6.491e-05,,,,,0.9815116597345369,-0.018488340265463088,-0.018661385830795497,0.9815116597345369,0.01879289615530192,0.018555236419312678,0.3544972940382683,0.29455524650105974
2022-11-07,1667779200000,20905.58,21069.77,20384.89,20591.13,386977.60337,7.813e-05,,,,,0.9849585613027717,-0.015041438697228293,-0.015155708438383623,0.9849585613027717,0.01911486817096655,0.018872419651701493,0.3605570711844714,0.2995903742187022
2022-11-08,1667865600000,20590.67,20700.88,17166.83,18547.23,760705.362783,6.515e-05,,,,,0.9007388132657119,-0.09926118673428808,-0.10453994878635704,0.9007589359646869,0.03629747258760334,0.03756275343066035,0.7176353966547315,0.5962902248181935
2022-11-09,1667952000000,18545.38,18587.76,15588.0,15922.81,731926.929729,-0.00013884,,,,,0.8585007033395283,-0.14149929666047167,-0.15256777937932994,0.8585863433372624,0.054941116240270774,0.05823471483413074,1.1125726647332173,0.9244474387312438
2022-11-10,1668038400000,15922.68,18199.0,15754.26,17601.15,608448.36432,-0.00119172,,,,,1.1054047620991523,0.10540476209915228,0.10021156844027021,1.105413787126288,0.06861962199466873,0.07064027496349659,1.3495805582199296,1.1213796005918057
2022-11-11,1668124800000,17602.45,17695.0,16361.6,17070.31,393552.86492,-0.00019452,,,,,0.9698406070057922,-0.03015939299420778,-0.030623543661599414,0.9697689810225282,0.06866141391854717,0.07058171687264715,1.3484618074650987,1.1204500197179756
2022-11-12,1668211200000,17069.98,17119.1,16631.39,16812.08,167819.96035,5.3e-05,,,,,0.9848725652902613,-0.015127434709738652,-0.015243021519595541,0.9848916050282427,0.0686616946333379,0.07058580216054072,1.3485398567807156,1.1205148716527786
2022-11-13,1668297600000,16813.16,16954.28,16229.0,16329.85,184960.78846,3.33e-06,,,,,0.971316458165795,-0.028683541834204962,-0.02910295424526251,0.9712540652679211,0.0684377597364341,0.07025640471358606,1.342246727392884,1.115285849289929
2022-11-13,1668297600000,16813.16,16954.28,16229.0,16329.85,184960.78846,3.33e-06,,,,,1.0,0.0,0.0,0.9712540652679211,0.06498596520999647,0.06683924860638495,1.2769620516315816,1.0610401777854905
2022-11-14,1668384000000,16331.78,17190.0,15815.21,16619.46,380210.7775,-3.809e-05,,,,,1.0177350067514397,0.017735006751439686,0.017579576532614275,1.017614736421872,0.06562589735245271,0.06749196200975045,1.2894321236935442,1.071401681841713
2022-11-15,1668470400000,16617.72,17134.69,16527.72,16900.57,282461.84391,-0.00010925,,,,,1.0169145086543125,0.016914508654312543,0.01677305124617919,1.0170209872353126,0.06681130586005132,0.06876876862271714,1.3138254797833515,1.091670358463108
2022-11-16,1668556800000,16900.57,17015.92,16378.61,16662.76,261493.40809,-0.00013216,,,,,0.9859288769550375,-0.014071123044962497,-0.014171059886846265,0.9859288769550375,0.06681835248781243,0.06877919511418377,1.3140246776231261,1.091835873883914
2022-11-17,1668643200000,16661.61,16751.0,16410.74,16692.56,228038.97873,-4.542e-05,,,,,1.001788419205462,0.0017884192054620218,0.0017868218880000477,1.0018575635847917,0.060668607238663574,0.062379475203221624,1.1917582003996068,0.9902434698146684
2022-11-18,1668729600000,16692.56,17011.0,16546.04,16700.45,214224.18184,-2.836e-05,,,,,1.0004726656666203,0.00047266566662029774,0.00047255399539148176,1.0004726656666203,0.03884273397674485,0.03745625075203824,0.7156006658366392,0.5945995472086154
2022-11-19,1668816000000,16699.43,16822.41,16553.53,16700.68,104963.15558,5.556e-05,,,,,1.0000137720839857,1.3772083985674755e-05,1.377198915139681e-05,1.0000748528542591,0.016673090288290306,0.016786120403384657,0.3206983800113094,0.2664714003896582
2022-11-20,1668902400000,16700.68,16753.33,16180.0,16280.23,154842.13478,-7.79e-06,,,,,0.9748243784085437,-0.025175621591456254,-0.025497948917879515,0.9748243784085437,0.015897651137619,0.01598442041688307,0.3053819232751653,0.25374480764745594
2022-11-21,1668988800000,16279.5,16319.0,15476.0,15781.29,324096.997753,7.898e-05,,,,,0.969353012825986,-0.03064698717401404,-0.031126427112839597,0.9693964802358795,0.017694119898524242,0.017827105958856986,0.3405863811236948,0.2829965337787995
2022-11-22,1669075200000,15781.29,16315.0,15616.63,16226.94,239548.06623,-7.485e-05,,,,,1.0282391363443673,0.028239136344367255,0.02784776288354211,1.0282391363443673,0.018768504003512074,0.018812268602316204,0.35940788699954485,0.298635505912064
2022-11-23,1669161600000,16227.96,16706.0,16160.2,16603.11,264927.70408,9.406e-05,,,,,1.0231818198625249,0.023181819862524877,0.02291720320295262,1.0231175083004889,0.02020973036731391,0.02023958572660561,0.3866767423706595,0.32129346282942584
2022-11-24,1669248000000,16603.11,16812.63,16458.05,16598.95,206565.92346,5.42e-05,,,,,0.9997494445317775,-0.00025055546822250196,-0.00025058686248794284,0.9997494445317775,0.01942351252911651,0.019451297261436684,0.37161651238980564,0.30877977138811913
2022-11-25,1669334400000,16599.55,16666.0,16342.81,16522.14,182089.49533,2.058e-05,,,,,0.9953725988692055,-0.004627401130794517,-0.004638140695062483,0.9953366205710396,0.018518370026681132,0.01854191024208478,0.3542426977798101,0.29434369999582666
2022-11-26,1669420800000,16521.35,16701.99,16385.0,16458.57,181804.81666,3.859e-05,,,,,0.9961524354593292,-0.0038475645406708114,-0.003854985458206651,0.9962000683963478,0.01806106764109891,0.018087274288536983,0.34555689008309676,0.2871265779748895
2022-11-27,1669507200000,16457.61,16600.0,16401.0,16428.78,162025.47607,1.063e-05,,,,,0.9981900007108758,-0.0018099992891241756,-0.0018116393171025897,0.9982482268081452,0.018033277991838226,0.01805628867227244,0.34496491071556595,0.28663469656575313
2022-11-28,1669593600000,16428.77,16487.04,15995.27,16212.91,252695.40367,2.303e-05,,,,,0.9868602537741695,-0.013139746225830473,-0.013226836427965193,0.9868608544644547,0.018382811737640305,0.018398619020771098,0.35150512284046476,0.29206902237589827
2022-11-29,1669680000000,16212.18,16548.71,16100.0,16442.53,248106.25009,4.76e-05,,,,,1.0141627875563362,0.014162787556336154,0.014063432280211978,1.0142084531506557,0.019152394642366507,0.019171377564108652,0.36626865408132747,0.3043361839509285
2022-11-30,1669766400000,16442.91,17249.0,16428.3,17163.64,303019.80719,3.404e-05,,,,,1.0438563894972368,0.0438563894972368,0.04292192204564575,1.0438322656999277,0.021874544324702174,0.02171805394772021,0.41492283807446795,0.3447634182357135
2022-12-01,1669852800000,17165.53,17324.0,16855.01,16977.37,232818.18218,1.029e-05,,,,,0.9891474069602951,-0.010852593039704872,-0.010911911994265286,0.9890384975005141,0.01893736854822865,0.018680898190513058,0.3568980588061171,0.29655006527648436
2022-12-02,1669939200000,16978.0,17105.73,16787.85,17092.74,202372.2062,8.203e-05,,,,,1.0067955166200655,0.0067955166200655,0.006772531170246441,1.006758157615738,0.01748536134141826,0.017239076115908355,0.3293520867483306,0.27366184941124083
2022-12-03,1670025600000,17092.13,17188.98,16858.74,16885.2,154542.57306,3.302e-05,,,,,0.9878580028713945,-0.01214199712860553,-0.012216313353321956,0.9878932584762695,0.017044511196094105,0.016801224819171293,0.3209869494697303,0.26671117555688034
2022-12-04,1670112000000,16885.2,17202.84,16878.25,17105.7,178619.13387,6.174e-05,,,,,1.0130587733636558,0.013058773363655796,0.012974242698661298,1.0130587733636558,0.01738164452486795,0.01714885153079514,0.3276283484700584,0.27222957852511953
2022-12-05,1670198400000,17106.65,17424.25,16867.0,16966.35,233703.29225,5.4e-07,,,,,0.9918535926620949,-0.00814640733790506,-0.008179770631694087,0.9917985111053302,0.01759085731337718,0.017359566545750892,0.3316540531782614,0.2755745756876006
2022-12-06,1670284800000,16966.35,17107.01,16906.37,17088.96,218730.76883,2.206e-05,,,,,1.0072266574719961,0.007226657471996134,0.007200670308000258,1.0072266574719961,0.01747451892067934,0.01725074603950389,0.3295750403255723,0.2738471037051583
2022-12-07,1670371200000,17088.96,17142.21,16678.83,16836.64,220657.41334,7.887e-05,,,,,0.9852349118963354,-0.014765088103664614,-0.014875177009226765,0.9852349118963354,0.018400638879613473,0.01818857847334115,0.3474923038162493,0.2887347320534613
2022-12-08,1670457600000,16836.64,17299.0,16733.49,17224.1,236417.97804,1.183e-05,,,,,1.0230129051877335,0.023012905187733468,0.022752101931693153,1.0230129051877335,0.018514572945859023,0.01830063519968843,0.3496331445671412,0.2905135774373428
2022-12-09,1670544000000,17224.1,17360.0,17058.21,17128.56,238422.06465,1.178e-05,,,,,0.9944531209177839,-0.005546879082216072,-0.005562320142259912,0.9944531209177839,0.018623928898974386,0.018397886005541094,0.351491118604159,0.2920573861198634
2022-12-10,1670630400000,17128.56,17227.72,17092.0,17127.49,140573.97937,-1.669e-05,,,,,0.9999375312343828,-6.246876561721848e-05,-6.247071687181942e-05,0.9999375312343828,0.012376848105200872,0.012340954341944895,0.23577360165111472,0.19590657677993376
2022-12-11,1670716800000,17127.49,17270.99,17071.0,17085.05,155286.47871,9.29e-06,,,,,0.9975221121133334,-0.0024778878866665854,-0.0024809629316508166,0.9975221121133334,0.011843450929430562,0.011805012318831267,0.22553444367641864,0.18739876091808882
2022-12-12,1670803200000,17085.05,17241.89,16871.85,17209.83,226227.49694,2.406e-05,,,,,1.007303461213166,0.0073034612131659404,0.007276920090016073,1.007303461213166,0.01187357152889244,0.011835201666625248,0.2261112103561796,0.18787800195712548
2022-12-13,1670889600000,17208.93,18000.0,17080.14,17774.7,284462.9139,3.003e-05,,,,,1.0328225206175772,0.03282252061757718,0.032295365713004065,1.032876535612615,0.014641825987342153,0.014512430790687026,0.27725960095348456,0.23037769674716602
2022-12-14,1670976000000,17775.82,18387.95,17660.94,17803.15,266681.22209,0.0001,,,,,1.001600589602075,0.0016005896020749866,0.0015993100237424041,1.001537481815185,0.014408675408259295,0.014273434371653675,0.2726935807790406,0.2265837462131826
2022-12-15,1671062400000,17804.01,17854.82,17275.51,17356.34,223701.96882,0.0001,,,,,0.9749027559729597,-0.025097244027040277,-0.025417550422032496,0.9748556645384945,0.01680658043498901,0.016735804772766653,0.31973710123809224,0.26567266451561045
2022-12-16,1671148800000,17356.96,17531.73,16527.32,16632.12,253379.04116,4.842e-05,,,,,0.958273460879425,-0.041726539120575,-0.042622091974556034,0.9582392308330491,0.021670578605722465,0.021765926611635497,0.4158374440343634,0.3455233732156217
2022-12-17,1671235200000,16631.5,16796.82,16579.85,16776.52,144825.66684,2.013e-05,,,,,1.0086819960413946,0.008681996041394635,0.008644524244231441,1.008719598352524,0.021462775788994855,0.02157519514024654,0.4121935243899363,0.34249560497269
2022-12-18,1671321600000,16777.54,16863.26,16663.07,16738.21,112619.31646,6.274e-05,,,,,0.9977164513260198,-0.0022835486739801736,-0.0022861599473239873,0.9976557945920557,0.019860486693265393,0.019989900484592583,0.3819065125199214,0.31732983249096913
2022-12-19,1671408000000,16739.0,16815.99,16256.3,16438.88,179094.28305,6.468e-05,,,,,0.9821169647172548,-0.017883035282745152,-0.018044869047170384,0.9820706135372484,0.02043330651828487,0.02055892038692511,0.39277762248976533,0.3263627434066779
2022-12-20,1671494400000,16438.88,17061.27,16397.2,16895.56,248808.92324,5.611e-05,,,,,1.0277804813953262,0.027780481395326184,0.027401604731458414,1.0277804813953262,0.022778556299453894,0.02286477882031965,0.4368309860040613,0.3629671112463756
2022-12-21,1671580800000,16896.15,16925.0,16723.0,16824.67,156810.96362,3.778e-05,,,,,0.9958042231213405,-0.004195776878659463,-0.004204603849787203,0.9957694504369337,0.022796339520870797,0.022880630877856616,0.4371338391380663,0.3632187548584446
2022-12-22,1671667200000,16824.68,16868.52,16559.85,16821.43,176044.27235,2.918e-05,,,,,0.9998074256434154,-0.0001925743565845961,-0.00019259290140687945,0.9998068313929299,0.022604448939600005,0.022682031320486025,0.4333395999220251,0.36006608462270406
2022-12-23,1671753600000,16821.9,16955.14,16731.13,16778.5,161612.00947,0.0001,,,,,0.997447898305911,-0.0025521016940890373,-0.002555363857047274,0.997420029842051,0.019025484745416838,0.01918693086239799,0.36656579942792095,0.30458308490697084
2022-12-24,1671840000000,16778.52,16869.99,16776.62,16836.12,100224.29096,0.0001,,,,,1.0034341568078196,0.003434156807819555,0.003428273556819251,1.0034329607140557,0.019111091698480097,0.019273481250287938,0.3682193422668047,0.3059570297203687
2022-12-25,1671926400000,16835.73,16857.96,16721.0,16832.11,125441.07202,5.21e-06,,,,,0.9997618216073538,-0.00023817839264617113,-0.00023820676162420736,0.9997849811086303,0.017839220411929,0.017997086269942966,0.3438338504071929,0.28569488756426487
2022-12-26,1672012800000,16832.11,16944.52,16791.0,16919.39,124564.00656,3.319e-05,,,,,1.0051853273297287,0.005185327329728651,0.005171929813683699,1.0051853273297287,0.011564232036629289,0.011498303856964267,0.21967478674004431,0.1825299150274935
2022-12-27,1672099200000,16919.39,16972.83,16592.37,16706.36,173749.58616,8.655e-05,,,,,0.9874091205415799,-0.012590879458420079,-0.01267081627317635,0.9874091205415799,0.012096579634054114,0.01203369989698822,0.22990351372245837,0.19102906367648648
2022-12-28,1672185600000,16706.06,16785.19,16465.33,16547.31,193037.56577,4.252e-05,,,,,0.9904796736093321,-0.00952032639066791,-0.00956593439752758,0.9904974602030641,0.012436559180486665,0.012374565485205095,0.23641574164146653,0.19644013713801609
2022-12-29,1672272000000,16547.32,16664.41,16488.91,16633.47,160998.47158,9.985e-05,,,,,1.0052068886121068,0.00520688861210683,0.005193379640446887,1.005206281137973,0.011034065625153988,0.010948527779745266,0.20917132953276993,0.17380249036492879
